club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Juventus,Rubén Olivera,20.0,Central Midfield,South America,6.24m,in,Summer,"6,24",Serie A,2003,2003/2004
Juventus,Roberto Merenda,19.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Juventus,Luigi Lavecchia,21.0,Right Midfield,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
AS Roma,Cristian Chivu,22.0,Centre-Back,Ajax,18.00m,in,Summer,18,Serie A,2003,2003/2004
AS Roma,Olivier Dacourt,28.0,Defensive Midfield,Leeds,6.00m,in,Summer,6,Serie A,2003,2003/2004
AS Roma,John Carew,23.0,Centre-Forward,Valencia,Loan fee:2.00m,in,Summer,2,Serie A,2003,2003/2004
AS Roma,Raffaele Coscia,20.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
AS Roma,Cristiano Lupatelli,25.0,Goalkeeper,Chievo Verona,?,in,Summer,0.01,Serie A,2003,2003/2004
AC Milan,Kaká,21.0,Attacking Midfield,South America,8.50m,in,Summer,"8,5",Serie A,2003,2003/2004
AC Milan,Alessandro Budel,22.0,Defensive Midfield,Italy,2.00m,in,Summer,2,Serie A,2003,2003/2004
AC Milan,Giuseppe Ticli,24.0,Left Midfield,Inter,1.50m,in,Summer,"1,5",Serie A,2003,2003/2004
AC Milan,Filippo Porcari,19.0,Defensive Midfield,Italy,1.00m,in,Summer,1,Serie A,2003,2003/2004
AC Milan,Cafú,33.0,Right-Back,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
AC Milan,Patrick Kalambay,19.0,Right Midfield,Ancona,?,in,Summer,0.01,Serie A,2003,2003/2004
AC Milan,Giuseppe Pancaro,31.0,Right-Back,Lazio,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Sampdoria,Luca Antonini,20.0,Left-Back,AC Milan,2.00m,in,Summer,2,Serie A,2003,2003/2004
Sampdoria,Giulio Falcone,29.0,Centre-Back,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Sampdoria,Francis Zé,21.0,Right Winger,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Sampdoria,Atsushi Yanagisawa,26.0,Centre-Forward,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Sampdoria,Francesco Antonioli,33.0,Goalkeeper,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Sampdoria,Massimo Marazzina,28.0,Centre-Forward,Chievo Verona,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Sampdoria,Moris Carrozzieri,22.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Sampdoria,Aimo Diana,25.0,Right Midfield,AC Parma,?,in,Summer,0.01,Serie A,2003,2003/2004
Sampdoria,Emanuele Bianchi,18.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Sampdoria,Cristiano Doni,30.0,Attacking Midfield,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Sampdoria,Giampaolo Calzi,17.0,Defensive Midfield,Castellettese,?,in,Summer,0.01,Serie A,2003,2003/2004
Sampdoria,Cristian Zenoni,26.0,Right-Back,Juventus,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Udinese Calcio,Henok Goitom,18.0,Centre-Forward,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Udinese Calcio,Asamoah Gyan,17.0,Centre-Forward,Africa Sports,?,in,Summer,0.01,Serie A,2003,2003/2004
Udinese Calcio,Toni Bernal,26.0,Goalkeeper,Spain,?,in,Summer,0.01,Serie A,2003,2003/2004
Udinese Calcio,Michele Pazienza,20.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Udinese Calcio,Alessandro Pierini,30.0,Centre-Back,AC Parma,?,in,Summer,0.01,Serie A,2003,2003/2004
Udinese Calcio,Dino Fava,26.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Udinese Calcio,Lucas Castromán,22.0,Attacking Midfield,South America,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Perugia,Al-Saadi Al Gaddafi,30.0,Attacking Midfield,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Perugia,Jay Bothroyd,21.0,Centre-Forward,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Perugia,Jamal Alioui,21.0,Right-Back,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Perugia,Gaël Genevier,21.0,Defensive Midfield,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Perugia,Giovanni Ignoffo,26.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Perugia,Fabio Filippi,30.0,midfield,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Perugia,Guglielmo Stendardo,22.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Perugia,Stefano Pardini,27.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Perugia,Alessandro Iannuzzi,27.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Perugia,Sasa Bjelanovic,24.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Perugia,Maurizio Baciocchi,26.0,attack,Todi Calcio,?,in,Summer,0.01,Serie A,2003,2003/2004
Perugia,Souleymane Diamoutene,20.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Perugia,Domenico Di Dio,21.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Perugia,Massimo Margiotta,25.0,Second Striker,Italy,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Lazio,Ousmane Dabo,26.0,Defensive Midfield,Italy,8.88m,in,Summer,"8,88",Serie A,2003,2003/2004
Lazio,Luciano Zauri,25.0,Right-Back,Italy,5.95m,in,Summer,"5,95",Serie A,2003,2003/2004
Lazio,Roberto Muzzi,31.0,Centre-Forward,Italy,3.20m,in,Summer,"3,2",Serie A,2003,2003/2004
Lazio,Duccio Innocenti,27.0,Centre-Back,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Lazio,Sérgio Conceição,28.0,Right Winger,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Lazio,Demetrio Albertini,31.0,Defensive Midfield,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Lazio,Matteo Sereni,28.0,Goalkeeper,Uk,?,in,Summer,0.01,Serie A,2003,2003/2004
Lazio,Fabrizio Casazza,32.0,Goalkeeper,Sampdoria,?,in,Summer,0.01,Serie A,2003,2003/2004
Lecce,Marco Cassetti,26.0,Right-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Lecce,Sebastiano Siviglia,30.0,Centre-Back,AC Parma,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Lecce,Marco Amelia,21.0,Goalkeeper,Italy,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Lecce,Alessandro Budel,22.0,Defensive Midfield,AC Milan,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Brescia,Luigi Di Biagio,32.0,Defensive Midfield,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Brescia,Rambo,17.0,Centre-Back,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Brescia,Sebastián Saja,24.0,Goalkeeper,South America,?,in,Summer,0.01,Serie A,2003,2003/2004
Brescia,Marc Nygaard,26.0,Centre-Forward,Roda JC,?,in,Summer,0.01,Serie A,2003,2003/2004
Brescia,Tiziano Ramon,32.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Brescia,Giuseppe Colucci,22.0,Central Midfield,Italy,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Brescia,Matteo Brighi,22.0,Central Midfield,AC Parma,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Brescia,Alberoni,19.0,Defensive Midfield,Italy,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Brescia,Filippo Maniero,30.0,Centre-Forward,Italy,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Brescia,Stefano Mauri,23.0,Attacking Midfield,Modena,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Empoli,Luca Bucci,34.0,Goalkeeper,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Empoli,Jorge Vargas,27.0,Centre-Back,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Empoli,Paolo Zanetti,20.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Empoli,Pasquale Foggia,20.0,Attacking Midfield,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Empoli,Maurizio Lanzaro,21.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Empoli,Mirco Gasparetto,23.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Empoli,Riccardo Bonetto,24.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Bologna,Andrés Guglielminpietro,29.0,Left Midfield,Inter,Loan fee:85Th.,in,Summer,"0,085",Serie A,2003,2003/2004
Bologna,Igli Tare,30.0,Centre-Forward,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Bologna,Alexander Manninger,26.0,Goalkeeper,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Bologna,Samuele Dalla Bona,22.0,Central Midfield,AC Milan,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Bologna,Fulvio Fedi,18.0,midfield,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Bologna,Jonatan Binotto,28.0,Right Winger,Inter,?,in,Summer,0.01,Serie A,2003,2003/2004
Bologna,Juarez,29.0,Right-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Bologna,Cesare Natali,24.0,Centre-Back,Italy,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Bologna,Fausto Rossini,25.0,Centre-Forward,Italy,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Bologna,Emanuele Troise,24.0,Centre-Back,Italy,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Bologna,Emiliano Moretti,22.0,Centre-Back,AC Parma,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Modena,Vedin Music,30.0,Left-Back,Italy,3.00m,in,Summer,3,Serie A,2003,2003/2004
Modena,Nicola Amoruso,28.0,Centre-Forward,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Modena,Matteo Pivotto,28.0,Right-Back,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Modena,Antonio Marasco,33.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Modena,Lorenzo Del Sole,18.0,midfield,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Modena,Riccardo Allegretti,25.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Modena,Cristian Stellini,29.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Reggina,Emiliano Bonazzoli,24.0,Centre-Forward,AC Parma,4.50m,in,Summer,"4,5",Serie A,2003,2003/2004
Reggina,Davide Baiocco,28.0,Defensive Midfield,Juventus,250Th.,in,Summer,"0,25",Serie A,2003,2003/2004
Reggina,Giacomo Tedesco,27.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Reggina,Gonzalo Martínez,27.0,Right-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Reggina,Gianluca Falsini,27.0,Left-Back,AC Parma,?,in,Summer,0.01,Serie A,2003,2003/2004
Reggina,Stefano Torrisi,32.0,Centre-Back,AC Parma,?,in,Summer,0.01,Serie A,2003,2003/2004
Reggina,Simone Giacchetta,33.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Reggina,Andrea Sottil,29.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Reggina,Roberto Stellone,25.0,Centre-Forward,Italy,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Siena,Tore André Flo,30.0,Centre-Forward,Uk,1.50m,in,Summer,"1,5",Serie A,2003,2003/2004
Siena,Generoso Rossi,24.0,Goalkeeper,Italy,800Th.,in,Summer,"0,8",Serie A,2003,2003/2004
Siena,Carlos Arano,23.0,Left-Back,South America,400Th.,in,Summer,"0,4",Serie A,2003,2003/2004
Siena,Enrico Chiesa,32.0,Centre-Forward,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Siena,Daniele Delli Carri,31.0,Centre-Back,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Siena,Bruno Cirillo,26.0,Centre-Back,Lecce,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Siena,Konstantinos Louboutis,24.0,Left-Back,Perugia,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Siena,Gianni Guigou,28.0,Defensive Midfield,AS Roma,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Siena,Leandro Cufré,25.0,Left-Back,AS Roma,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Siena,Andrea Ardito,26.0,Defensive Midfield,Bologna,?,in,Summer,0.01,Serie A,2003,2003/2004
Siena,Fernando,22.0,Defensive Midfield,South America,?,in,Summer,0.01,Serie A,2003,2003/2004
Siena,Paolo Foglio,27.0,Right-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Siena,Roberto D'Aversa,27.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Siena,Nicola Ventola,25.0,Centre-Forward,Inter,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Chievo Verona,Amauri,23.0,Centre-Forward,Empoli,4.50m,in,Summer,"4,5",Serie A,2003,2003/2004
Chievo Verona,Luigi Sala,29.0,Centre-Back,Italy,Loan fee:500Th.,in,Summer,"0,5",Serie A,2003,2003/2004
Chievo Verona,Giuseppe Sculli,22.0,Left Winger,Juventus,Loan fee:450Th.,in,Summer,"0,45",Serie A,2003,2003/2004
Chievo Verona,Guido Lippi,21.0,Goalkeeper,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Chievo Verona,Andrea Barzagli,22.0,Centre-Back,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Chievo Verona,Luca Marchegiani,37.0,Goalkeeper,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Chievo Verona,Mauricio Pinilla,19.0,Centre-Forward,Inter,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Chievo Verona,Daniele Gastaldello,20.0,Centre-Back,Juventus,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Chievo Verona,Matteo Paro,20.0,Central Midfield,Juventus,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Chievo Verona,Marco Malagò,24.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Chievo Verona,Francesco Carbone,24.0,Right-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Chievo Verona,Salvatore Bruno,23.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Chievo Verona,Giorgio Frezzolini,27.0,Goalkeeper,Lecce,?,in,Summer,0.01,Serie A,2003,2003/2004
Chievo Verona,Daniel Chafer,21.0,attack,CA Colón U20,?,in,Summer,0.01,Serie A,2003,2003/2004
Chievo Verona,Mounir Ahandour,20.0,Centre-Forward,France,?,in,Summer,0.01,Serie A,2003,2003/2004
Chievo Verona,Andrea Mengoni,19.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Chievo Verona,Franco Semioli,23.0,Right Winger,Inter,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Chievo Verona,Stefano Morrone,24.0,Central Midfield,Italy,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Chievo Verona,Mario Santana,21.0,Second Striker,Italy,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Chievo Verona,Roberto Baronio,25.0,Defensive Midfield,Lazio,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
AC Parma,Sébastien Frey,23.0,Goalkeeper,Inter,21.00m,in,Summer,21,Serie A,2003,2003/2004
AC Parma,Emiliano Moretti,22.0,Centre-Back,Juventus,1.80m,in,Summer,"1,8",Serie A,2003,2003/2004
AC Parma,Domenico Morfeo,27.0,Attacking Midfield,Inter,Loan fee:1.00m,in,Summer,1,Serie A,2003,2003/2004
AC Parma,Anthony Seric,24.0,Left-Back,Italy,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
AC Parma,Vincenzo Sicignano,28.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
AC Parma,Benny Carbone,31.0,Second Striker,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
AC Parma,Marcello Castellini,30.0,Centre-Back,Bologna,?,in,Summer,0.01,Serie A,2003,2003/2004
AC Parma,Manuele Blasi,22.0,Central Midfield,Juventus,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
AC Parma,Marco Donadel,20.0,Defensive Midfield,AC Milan,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Ancona,Stefano Lombardi,26.0,Centre-Back,Inter,115Th.,in,Summer,"0,115",Serie A,2003,2003/2004
Ancona,Dario Hübner,36.0,Centre-Forward,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Ancona,Milan Rapaic,29.0,Left Midfield,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Ancona,Mads Jørgensen,24.0,Right Midfield,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Ancona,Daniel Andersson,25.0,Defensive Midfield,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Ancona,Sergio Marcon,32.0,Goalkeeper,free agents,free transfer,in,Summer,0,Serie A,2003,2003/2004
Ancona,Goran Pandev,19.0,Second Striker,Inter,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Ancona,Daniele Berretta,31.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Ancona,Fábio Bilica,24.0,Centre-Back,Brescia,?,in,Summer,0.01,Serie A,2003,2003/2004
Ancona,Giovanni Goracci,18.0,midfield,Unknown,?,in,Summer,0.01,Serie A,2003,2003/2004
Ancona,Andrea Sussi,29.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Ancona,Ivano Cortelli,23.0,Goalkeeper,Unknown,?,in,Summer,0.01,Serie A,2003,2003/2004
Ancona,Alessio Scarpi,30.0,Goalkeeper,Inter,?,in,Summer,0.01,Serie A,2003,2003/2004
Ancona,Vincenzo Sommese,27.0,Right Winger,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Ancona,Paolo Poggi,32.0,Centre-Forward,AC Parma,?,in,Summer,0.01,Serie A,2003,2003/2004
Ancona,Mauro Milanese,31.0,Left-Back,Perugia,?,in,Summer,0.01,Serie A,2003,2003/2004
Ancona,Marco Esposito,23.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Ancona,Eusebio Di Francesco,33.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Ancona,Davide Carrus,24.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,2003,2003/2004
Ancona,Salvatore Bruno,23.0,Centre-Forward,Chievo Verona,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Ancona,William Viali,28.0,Centre-Back,Italy,loan transfer,in,Summer,0.01,Serie A,2003,2003/2004
Inter,Adriano,21.0,Centre-Forward,AC Parma,23.40m,in,Winter,"23,4",Serie A,2003,2003/2004
Inter,Dejan Stankovic,25.0,Central Midfield,Lazio,4.00m,in,Winter,4,Serie A,2003,2003/2004
Inter,Horacio Peralta,21.0,Centre-Forward,Nacional,?,in,Winter,0.01,Serie A,2003,2003/2004
AS Roma,Denis Boshnjaku,19.0,Centre-Forward,Lazio,200Th.,in,Winter,"0,2",Serie A,2003,2003/2004
AC Milan,Nicola Pozzi,17.0,Centre-Forward,Italy,2.00m,in,Winter,2,Serie A,2003,2003/2004
Sampdoria,Giacomo Cipriani,23.0,Centre-Forward,free agents,free transfer,in,Winter,0,Serie A,2003,2003/2004
Sampdoria,Antonio Floro Flores,20.0,Centre-Forward,Italy,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Udinese Calcio,Diego Gavilán,23.0,Central Midfield,Newcastle,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Perugia,Fabrizio Ravanelli,35.0,Centre-Forward,free agents,free transfer,in,Winter,0,Serie A,2003,2003/2004
Perugia,Vangelis Nastos,23.0,Right-Back,free agents,free transfer,in,Winter,0,Serie A,2003,2003/2004
Perugia,Dario Hübner,36.0,Centre-Forward,free agents,free transfer,in,Winter,0,Serie A,2003,2003/2004
Perugia,Ferdinand Coly,30.0,Right-Back,free agents,free transfer,in,Winter,0,Serie A,2003,2003/2004
Perugia,Marcelo Zalayeta,25.0,Centre-Forward,Juventus,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Perugia,Gabriele Scandurra,25.0,Centre-Forward,Italy,?,in,Winter,0.01,Serie A,2003,2003/2004
Perugia,Domenico Maietta,21.0,Centre-Back,Italy,?,in,Winter,0.01,Serie A,2003,2003/2004
Perugia,Paul Codrea,22.0,Central Midfield,Italy,?,in,Winter,0.01,Serie A,2003,2003/2004
Perugia,Roberto Cardinale,22.0,Centre-Back,Italy,?,in,Winter,0.01,Serie A,2003,2003/2004
Perugia,Eusebio Di Francesco,34.0,Central Midfield,Ancona,?,in,Winter,0.01,Serie A,2003,2003/2004
Perugia,Hany Said,23.0,Sweeper,Italy,?,in,Winter,0.01,Serie A,2003,2003/2004
Perugia,Félix Benito,25.0,Right-Back,South America,?,in,Winter,0.01,Serie A,2003,2003/2004
Perugia,Fabiano,24.0,Left-Back,South America,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Perugia,Christian Manfredini,28.0,Left Winger,Lazio,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Perugia,Salvatore Fresi,31.0,Centre-Back,Juventus,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Perugia,Franco Brienza,24.0,Attacking Midfield,Italy,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Perugia,Carlos Arano,23.0,Left-Back,Siena,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Perugia,Luigi Giandomenico,25.0,Attacking Midfield,Italy,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Perugia,Francesco Zerbini,24.0,Centre-Forward,Italy,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Lecce,Wilfried Dalmat,21.0,Right Winger,France,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Lecce,Mariano Stendardo,20.0,Centre-Back,Italy,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Lecce,Vincenzo Sicignano,29.0,Goalkeeper,AC Parma,?,in,Winter,0.01,Serie A,2003,2003/2004
Lecce,Daniele Franceschini,27.0,Left Midfield,Chievo Verona,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Lecce,Jorge Bolaño,26.0,Central Midfield,AC Parma,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Lecce,Nicola Mariniello,26.0,Right Midfield,Italy,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Brescia,Paolo Castellini,24.0,Left-Back,Italy,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Empoli,Ighli Vannucchi,26.0,Attacking Midfield,Italy,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Bologna,Andrea Sussi,29.0,Left-Back,Ancona,?,in,Winter,0.01,Serie A,2003,2003/2004
Bologna,Hidetoshi Nakata,26.0,Attacking Midfield,AC Parma,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Modena,Paul Dalglish,26.0,Centre-Forward,free agents,free transfer,in,Winter,0,Serie A,2003,2003/2004
Modena,Maurizio Domizzi,23.0,Centre-Back,Sampdoria,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Modena,John Mensah,21.0,Centre-Back,Chievo Verona,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Modena,Massimo Marazzina,29.0,Centre-Forward,Chievo Verona,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Modena,Alessandro Grandoni,26.0,Centre-Back,Sampdoria,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Modena,David Limbersky,20.0,Left-Back,Central_EU,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Modena,Stephen Makinwa,20.0,Centre-Forward,Italy,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Reggina,Juan Sara,27.0,Centre-Forward,free agents,free transfer,in,Winter,0,Serie A,2003,2003/2004
Reggina,Christophe Meoli,18.0,Defensive Midfield,free agents,free transfer,in,Winter,0,Serie A,2003,2003/2004
Reggina,Gianluca Comotto,25.0,Right-Back,Italy,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Reggina,Ferdinando Coppola,25.0,Goalkeeper,Italy,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Siena,Roque Júnior,27.0,Centre-Back,AC Milan,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Siena,Júnior,30.0,Left-Back,AC Parma,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
Siena,Simone Vergassola,27.0,Defensive Midfield,Italy,?,in,Winter,0.01,Serie A,2003,2003/2004
Siena,Nikola Lazetic,25.0,Right Midfield,Lazio,loan transfer,in,Winter,0.01,Serie A,2003,2003/2004
